YEAR	CIRI	COW	DISAP	KILL	POLPRIS	TORT	Amnesty	State	hathaway	ITT	genocide	rummel	massive_repression	executions	killing
1996	383	703	2	2	1	1	2	1	2		0				0
1997	383	703	2	2	1	2	2	2	2		0				0
1998	383	703	2	2	2	1	2	2	2	3	0				0
1999	383	703	2	2	1	1	3	3	2	3	0				0
2000	383	703	2	2	1	1	2	3		3	0				0
2001	383	703	2	2	1	1	2	3		3	0				0
2002	383	703	2	2	1	1	2	3		3	0				0
2003	383	703	1	2	1	1	2	3		3	0				0
2004	383	703	1	2	1	1	2	3		3	0				0
2005	383	703	2	2	1	1	2	3		3	0				0
2006	383	703	2	1	1	0	3	3			0				0
2007	383	703	2	1	1	0	3	3			0				0
2008	383	703	2	2	1	1	1	2			0				0
2009	383	703	2	1	0	1	2	3			0				0
2010	383	703	2	1	1	0	4	4			0				0
1991		704									0				0
1992	668	704	2	1	1	1	1	2	2		0				0
1993	668	704	1	2	1	0	2	2	3		0				0
1994	668	704	2	2	1	0	2	2	3		0				0
1995	668	704	1	1	0	1	2	2	3	3	0				0
1996	668	704	2	2	1	0	2	2	4	3	0				0
1997	668	704	1	1	0	0	2	3	4	3	0				0
1998	668	704	2	2	0	0	2	3	4	3	0				0
1999	668	704	2	1	0	0	2	3	4	3	0				0
2000	668	704	2	0	0	0	2	3		6	0				0
2001	668	704	2	1	0	0	4	3		6	0				0
2002	668	704	2	1	0	0	4	3		6	0				0
2003	668	704	1	1	0	0	4	3		6	0				0
2004	668	704	1	0	0	0	3	3		6	0				0
2005	668	704	1	0	0	0	4	4		6	0				0
2006	668	704	1	2	0	0	3	3			0				0
2007	668	704	2	2	0	0	3	3			0				0
2008	668	704	2	2	0	0	3	3			0				0
2009	668	704	2	1	0	0	3	3			0				0
2010	668	704	2	2	0	0	3	3			0				0
1991		705									0				0
1992	365	705	2	2	1	2		1	3		0				0
1993	365	705	2	2	1	2	1	1	1		0				0
1994	365	705	2	2	1	1	1	3	2		0				0
1995	365	705	2	2	1	1	2	1	3	1	0				0
1996	365	705	2	2	1	0	2	3	3	5	0				0
1997	365	705	2	2	2	1	2	2	3	5	0				0
1998	365	705	2	2	1	1	2	4	3	5	0				0
1999	365	705	2	2	1	0	2	3	3	1	0				0
2000	365	705	2	1	2	0	3	3		5	0				0
2001	365	705	2	2	2	0	3	3		5	0				0
2002	365	705	2	2	2	0	3	3		3	0				0
2003	365	705	2	1	1	0	1	3		1	0				0
2004	365	705	2	1	1	0	2	3		3	0				0
2005	365	705	2	1	1	0	2	3		1	0				0
2006	365	705	2	1	1	0	2	3			0				0
2007	365	705	1	1	1	0	2	3			0				0
2008	365	705	2	1	1	0	3	2			0				0
2009	365	705	2	1	1	0	3	2			0				0
2010	365	705	2	1	1	0	3	3			0				0
1949		710										1	0	1	
1950		710										1	1	1	
1951		710										1	1	1	
1952		710										1	0	1	
1953		710										1	0	1	
1954		710										1	0	1	
1955		710										1	0	1	
1956		710									0	1	0	1	
1957		710									0	1	0	1	
1958		710									0	1	0	1	
1959		710									1	1	1	1	
1960		710									0	1	0	1	
1961		710									0	1	0	1	
1962		710									0	1	0	0	
1963		710									0	1	0	1	
1964		710									0	1	0	0	
1965		710									0	1	0	0	
1966		710									1	1	1	1	
1967		710									1	1	1	1	
1968		710									1	1	1	1	
1969		710									1	1	1	1	
1970		710									1	1	1	1	
1971		710									1	1	1	0	
1972		710									1	1	1	0	
1973		710									1	1	1	0	
1974		710									1	1	1	1	
1975		710									1	1	1	0	
1976		710					4				0	1	0	1	
1977		710					4				0	1	0	1	
1978		710					3				0	1	0	0	
1979		710					3	3			0	1	0	0	
1980		710					3	3			0	1	0	0	
1981	209	710	2	0	0	0	2	3			0	1	0	0	
1982	209	710	2	0	0	1	3	2			0	1	0	1	
1983	209	710	2	0	0	0	3	2			0	1	0		
1984	209	710	2	0	0	0	2	3			0	1	0		
1985	209	710	1	1	1	1	3	3	1		0	1	0		
1986	209	710	2	1	0	0	3	2	3		0	1	0		
1987	209	710	2	2	0	0	3	3	3		0	1	0		
1988	209	710	1	1	0	0	3	3	3		0		0		
1989	209	710	0	0	0	0	5	5	3		0				1
1990	209	710	1	1	0	0	4	4	4		0				0
1991	209	710	2	2	0	0	4	3	4		0				0
1992	209	710	2	1	0	0	4	3	5		0				0
1993	209	710	2	1	0	0	3	3	5		0				0
1994	209	710	0	0	0	0	4	3	5		0				0
1995	209	710	0	0	0	0	3	3	5	5	0				0
1996	209	710	2	1	0	0	4	3	5	6	0				0
1997	209	710	2	0	0	0	4	4	3	6	0				0
1998	209	710	2	0	0	0	5	4	3	5	0				0
1999	209	710	2	0	0	0	4	4	3	6	0				0
2000	209	710	2	1	0	0	5	4		6	0				0
2001	209	710	2	0	0	0	4	4		5	0				0
2002	209	710	1	0	0	0	4	4		6	0				0
2003	209	710	1	0	0	0	4	4		6	0				0
2004	209	710	1	0	0	0	4	4		6	0				0
2005	209	710	0	0	0	0	4	4		6	0				0
2006	209	710	1	0	0	0	4	4			0				0
2007	209	710	1	0	0	0	4	3			0				0
2008	209	710	1	0	0	0	4	4			0				1
2009	209	710	0	0	0	0	4	4			0				0
2010	209	710	0	0	0	0	4	4			0				0
1949		712										0	0	0	
1950		712										0	0	0	
1951		712										0	0	0	
1952		712										0	0	0	
1953		712										0	0	0	
1954		712										0	0	0	
1955		712										0	0	0	
1956		712									0	0	0	0	
1957		712									0	0	0	0	
1958		712									0	0	0	0	
1959		712									0	0	0	0	
1960		712									0	0	0	0	
1961		712									0	0	0	0	
1962		712									0	0	0	0	
1963		712									0	0	0	0	
1964		712									0	0	0	0	
1965		712									0	0	0	0	
1966		712									0	0	0	0	
1967		712									0	0	0	0	
1968		712									0	0	0	0	
1969		712									0	0	0	0	
1970		712									0	0	0	0	
1971		712									0	0	0	0	
1972		712									0	0	0	0	
1973		712									0	0	0	0	
1974		712									0	0	0	0	
1975		712									0	0	0	0	
1976		712									0	0	0	0	
1977		712									0	0	0	0	
1978		712									0	0	0	0	
1979		712									0	0	0	0	
1980		712									0	0	0	0	
1981	455	712	2		2						0	0	0	0	
1982		712									0	0	0	0	
1983	455	712	1		2						0	0	0		
1984	455	712	2		2						0	0	0		
1985		712									0	0	0		
1986		712									0	0	0		
1987	455	712			2						0	0	0		
1988	455	712	2								0		0		
1989	455	712	2	2							0				0
1990	455	712	2	2	2	2			1		0				0
1991	455	712	2	2	2	2		1	1		0				0
1992	455	712	2	2	2	2	1	1	1		0				0
1993	455	712	2	2	2	1	1	1	1		0				0
1994	455	712	2	2	2	1	1	1	2		0				0
1995	455	712	2	1	2	1	1	2	2		0				0
1996	455	712	2	2	2	1	1	2	2	1	0				0
1997	455	712	2	2	2	1		1	2	1	0				0
1998	455	712	2	1	2	1		2	2	1	0				0
1999	455	712	2	2	2	1		1	3	1	0				0
2000	455	712	2	1	2	1		1		1	0				0
2001	455	712	2	2	2	1		1		1	0				0
2002	455	712	2	2	2	1		2		1	0				0
2003	455	712	2	2	2	0	3	2		5	0				0
2004	455	712	2	2	1	0	3	2		1	0				0
2005	455	712	2	2	2	0	3	2		6	0				0
2006	455	712	2	1	1	0	3	2			0				0
2007	455	712	2	1	1	0	3	2			0				0
2008	455	712	2	1	1	0	3	3			0				0
2009	455	712	2	2	2	0	3	2			0				0
2010	455	712	2	2	2	0	3	2			0				0
1949		713										0	0	0	
1950		713										0	0	1	
1951		713										0	0	1	
1952		713										0	0	1	
1953		713										0	0	1	
1954		713										0	0	0	
1955		713										0	0	1	
1956		713									0	0	0	0	
1957		713									0	0	0	0	
1958		713									0	0	0	0	
1959		713									0	0	0	0	
1960		713									0	0	0	1	
1961		713									0	0	0	0	
1962		713									0	0	0	0	
1963		713									0	0	0	0	
1964		713									0	0	0	0	
1965		713									0	0	0	0	
1966		713									0	0	0	0	
1967		713									0	0	0	0	
1968		713									0	0	0	0	
1969		713									0	0	0	1	
1970		713									0	0	0	1	
1971		713									0	0	0	1	
1972		713									0	0	0	0	
1973		713									0	0	0	0	
1974		713									0	0	0	0	
1975		713									0	0	0	0	
1976		713									0	0	0	0	
1977		713					3	3			0	0	0	0	
1978		713					3	2			0	0	0	0	
1979		713					3	2			0	0	0	1	
1980		713					3	3			0	0	0	0	
1981	617	713	2	1	1	1	3	3			0	0	0	0	
1982	617	713	2	2	1	1	3	2			0	0	0	0	
1983	617	713	2	2	1	1	3	2			0	0	0		
1984	617	713	2	2	1	1	2	2			0	0	0		
1985	617	713	2	2	1	1	2	2			0	0	0		
1986	617	713	2	2	1	2	2	2			0	0	0		
1987	617	713	2	2	1	2	2	2			0	0	0		
1988	617	713	2	2	1	2	2	3			0		0		
1989	617	713	2	2	2	2	2	2			0				0
1990	617	713	2	2	2	2	2	2			0				0
1991	617	713	2	2	2	2	2	2			0				0
1992	617	713	2	2	2	2	1	2			0				0
1993	617	713	2	2	2	2	2	2			0				0
1994	617	713	2	2	2	2	2	2			0				0
1995	617	713	2	2	2	2	2	1			0				0
1996	617	713	2	2	1	1	1	1			0				0
1997	617	713	2	2	2	2	2	2			0				0
1998	617	713	2	2	2	1	2	1			0				0
1999	617	713	2	2	2	1	1	1			0				0
2000	617	713	2	2	2	0	1	1			0				0
2001	617	713	2	2	2	0	3	1			0				0
2002	617	713	2	2	2	1	1	1			0				0
2003	617	713	2	2	2	1	2	1			0				0
2004	617	713	2	2	2	1	1				0				0
2005	617	713	2	2	2	1		1			0				0
2006	617	713	2	2	2	2	1	1			0				0
2007	617	713	2	2	2	2	1	1			0				0
2008	617	713	2	2	2	2	1	1			0				0
2009	617	713	2	2	2	2	1	1			0				0
2010	617	713	2	2	2	2	1	1			0				0
1949		731										1	0		
1950		731										1	0		
1951		731										1	0		
1952		731										1	0		
1953		731										1	0		
1954		731										1	0		
1955		731										1	0		
1956		731									0	1	0		
1957		731									0	1	0		
1958		731									0	1	0		
1959		731									0	1	0		
1960		731									0	1	0		
1961		731									0	1	0		
1962		731									0	1	0		
1963		731									0	1	0		
1964		731									0	1	0		
1965		731									0	1	0		
1966		731									0	1	0		
1967		731									0	1	0		
1968		731									0	1	0		
1969		731									0	1	0		
1970		731									0	1	0		
1971		731									0	1	0		
1972		731									0	1	0		
1973		731									0	1	0		
1974		731									0	1	0		
1975		731									0	1	0		
1976		731									0	1	0		
1977		731									0	1	0		
1978		731									0	1	0		
1979		731									0	1	0		
1980		731									0	1	0		
1981	374	731	1	1	0	0					0	1	0		
1982	374	731	1	1	0	0					0	1	0		
1983	374	731	1	1	0	0					0	1	0		
1984	374	731		1	1	1					0	1	0		
1985	374	731	1	0	0	0			4		0	1	0		
1986	374	731	1	0	0	0			4		0	1	0		
1987	374	731	1	1	0	0			4		0	1	0		
1988	374	731	1	1	0	0			4		0		0		
1989	374	731	1	0	0	0					0				0
1990	374	731		1	0	0					0				0
1991	374	731		1	0	1					0				0
1992	374	731		1	0	1					0				0
1993	374	731		1	0	0					0				0
1994	374	731		1	0	1					0				0
1995	374	731	1	1	0	1				3	0				0
1996	374	731	0	0	0	0				3	0				0
1997	374	731	0	0	0	0		5		3	0				0
1998	374	731	0	0	0	0		5		3	0				0
1999	374	731	0	0	0	0		5		1	0				0
2000	374	731	0	0	0	0		5		4	0				0
2001	374	731	0	0	0	0		5		4	0				0
2002	374	731	0	0	0	0	3	4		5	0				0
2003	374	731	0	0	0	0	4	4		5	0				0
2004	374	731	0	0	0	0	4	4		6	0				0
2005	374	731	0	0	0	0	4	4		5	0				0
2006	374	731	0	0	0	0	4	4			0				0
2007	374	731	0	0	0	0	4	4			0				0
2008	374	731	0	0	0	0		5			0				0
2009	374	731	0	0	0	0	5	5			0				0
2010	374	731	0	0	0	0	5	5			0				0
1949		732										0	0		
1950		732										1	0		
1951		732										1	0		
1952		732										1	0		
1953		732										0	0		
1954		732										0	0		
1955		732										0	0		
1956		732									0	0	0		
1957		732									0	0	0		
1958		732									0	0	0		
1959		732									0	0	0		
1960		732									0	0	0		
1961		732									0	0	0		
1962		732									0	0	0		
1963		732									0	0	0		
1964		732									0	0	0		
1965		732									0	0	0		
1966		732									0	0	0		
1967		732									0	0	0		
1968		732									0	0	0		
1969		732									0	0	0		
1970		732									0	0	0		
1971		732									0	0	0		
1972		732									0	0	0		
1973		732									0	0	0		
1974		732									0	0	0		
1975		732									0	0	0		
1976		732					3	3			0	0	0		
1977		732					3	3			0	0	0		
1978		732					3	2			0	0	0		
1979		732					3	2			0	0	0		
1980		732					3	3			0	0	0		
1981	377	732	2	2	0	0	3	3			0	0	0		
1982	377	732	2	2	0	0	3	3			0	0	0		
1983	377	732	2	1	1	1	4	3			0	0	0		
1984	377	732	2	2	1	1	3	3			0	0	0		
1985	377	732	2	2	0	0	3	3	3		0	0	0		
1986	377	732	2	1	0	1	3	3	3		0	0	0		
1987	377	732	1	1	0	1	3	3	3		0	0	0		
1988	377	732	1	2	1	2	3	2	2		0		0		
1989	377	732	2	1	0	1	3	3	3		0				0
1990	377	732	2	2	0	0	3	3	4		0				0
1991	377	732	2	1	0	0	3	3	3		0				0
1992	377	732	2	2	0	0	3	3	3		0				0
1993	377	732	2	2	0	0	2	2	2		0				0
1994	377	732	2	2	0	0	3	2	3		0				0
1995	377	732	2	2	0	0	3	2	3	4	0				0
1996	377	732	2	1	0	1	3	2	3	5	0				0
1997	377	732	2	2	0	1	2	2	2	4	0				0
1998	377	732	2	2	1	1	2	2	3	4	0				0
1999	377	732	2	2	0	1	2	2	3	3	0				0
2000	377	732	2	2	0	1	2	2			0				0
2001	377	732	2	2	0	1	2	2			0				0
2002	377	732	2	1	0	1	3	3		5	0				0
2003	377	732	2	2	0	1	2	2		1	0				0
2004	377	732	2	2	0	1	2	2		1	0				0
2005	377	732	2	2	0	1	2	1		1	0				0
2006	377	732	2	2	0	1	2	1			0				0
2007	377	732	2	2	0	2	2	2			0				0
2008	377	732	2	2	0	1	2	2			0				0
2009	377	732	2	2	0	2	3	2			0				0
2010	377	732	2	2	0	1	3	3			0				0
1952		740										0	0	0	
1953		740										0	0	0	
1954		740										0	0	0	
1955		740										0	0	0	
1956		740									0	0	0	0	
1957		740									0	0	0	0	
1958		740									0	0	0	0	
1959		740									0	0	0	0	
1960		740									0	0	0	0	
1961		740									0	0	0	0	
1962		740									0	0	0	0	
1963		740									0	0	0	0	
1964		740									0	0	0	0	
1965		740									0	0	0	0	
1966		740									0	0	0	0	
1967		740									0	0	0	0	
1968		740									0	0	0	0	
1969		740									0	0	0	0	
1970		740									0	0	0	0	
1971		740									0	0	0	0	
1972		740									0	0	0	0	
1973		740									0	0	0	0	
1974		740									0	0	0	0	
1975		740									0	0	0	0	
1976		740					1	1			0	0	0	0	
1977		740					1	1			0	0	0	0	
1978		740					1	1			0	0	0	0	
1979		740					1	1			0	0	0	0	
1980		740						1			0	0	0	0	
1981	359	740	2	2	2	2		1			0	0	0	0	
1982	359	740	2	2	2	2	1	1			0	0	0	0	
1983	359	740	2	2	2	2	2	1			0	0	0		
1984	359	740	2	2	2	1	1	1			0	0	0		
1985	359	740	2	2	2	1	1	1	1		0	0	0		
1986	359	740	2	2	2	2	1	1	1		0	0	0		
1987	359	740	2	2	2	2	1	1	1		0	0	0		
1988	359	740	2	2	2	2	2	1	1		0		0		
1989	359	740	2	2	2	2	1	1	1		0				0
1990	359	740	2	2	2	2	1	1	3		0				0
1991	359	740	2	2	2	1	1	1	3		0				0
1992	359	740	2	2	2	2	1	1	2		0				0
1993	359	740	2	2	2	1	1	1	3		0				0
1994	359	740	2	2	2	1	2	1	3		0				0
1995	359	740	2	2	2	1	2	1	2		0				0
1996	359	740	2	2	2	1	2		3		0				0
1997	359	740	2	2	2	1	1	1	3	6	0				0
1998	359	740	2	2	2	1	1	1	3	6	0				0
1999	359	740	2	2	2	1	1	2	3	6	0				0
2000	359	740	2	2	2	1	1	1			0				0
2001	359	740	2	2	2	1	2	1			0				0
2002	359	740	2	2	2	1	2	2			0				0
2003	359	740	2	2	2	1	2	2			0				0
2004	359	740	2	2	2	1	1	2		1	0				0
2005	359	740	2	2	2	1	1	1			0				0
2006	359	740	2	2	2	2	1	1			0				0
2007	359	740	2	2	2	1	1	1			0				0
2008	359	740	2	2	2	1	1	1			0				0
2009	359	740	2	2	2	1	1	1			0				0
2010	359	740	2	2	2	0	2	1			0				0
1949		750										1	0	1	
1950		750										0	0	0	
1951		750										0	0	0	
1952		750										0	0	0	
1953		750										0	0	0	
1954		750										0	0	0	
1955		750										0	0	0	
1956		750									0	0	0	0	
1957		750									0	0	0	0	
1958		750									0	0	0	0	
1959		750									0	0	0	0	
1960		750									0	0	0	0	
1961		750									0	0	0	0	
1962		750									0	0	0	0	
1963		750									0	0	0	0	
1964		750									0	0	0	0	
1965		750									0	0	0	0	
1966		750									0	0	0	0	
1967		750									0	0	0	0	
1968		750									0	1	1	0	
1969		750									0	1	1	0	
1970		750									0	1	1	0	
1971		750									0	1	1	0	
1972		750									0	1	1	0	
1973		750									0	1	1	0	
1974		750									0	1	1	0	
1975		750									0	1	1	0	
1976		750					4	3			0	1	1	0	
1977		750					3	2			0	1	1	0	
1978		750					3	2			0	1	1	0	
1979		750					3	2			0	1	1	0	
1980		750					4	3			0	1	1	0	
1981	335	750	2	1	0	1	4	3			0	1	1	0	
1982	335	750	2	0	0	0	4	3			0	1	1	0	
1983	335	750	2	1	0	0	3	3			0	1	0		
1984	335	750	1	1	0	0	3	3			0	1	0		
1985	335	750	2	0	0	0	3	4	3		0	1	0		
1986	335	750	2	0	0	0	3	3	4		0	0	0		
1987	335	750	1	1	0	0	4	4	4		0	0	0		
1988	335	750	1	0	0	0	4	4	4		0		0		
1989	335	750	1	0	0	0	4	4	4		0				0
1990	335	750	1	1	0	0	4	4	4		0				1
1991	335	750	0	0	0	0	4	4	4		0				0
1992	335	750	0	0	0	0	5	4	4		0				0
1993	335	750	0	0	0	0	5	5	4		0				1
1994	335	750	0	0	0	0	5	5	4		0				0
1995	335	750	0	0	0	0	4	5	5	6	0				0
1996	335	750	0	0	0	0	5	4	5	6	0				0
1997	335	750	0	0	0	0	4	4	4	6	0				0
1998	335	750	0	0	0	0	4	4	4	6	0				0
1999	335	750	0	0	0	0	3	4	4	5	0				0
2000	335	750	1	0	0	0	4	4		6	0				0
2001	335	750	0	0	0	0	4	4		6	0				0
2002	335	750	0	0	0	0	4	4		6	0				1
2003	335	750	0	0	1	0	4	4		6	0				0
2004	335	750	0	0	0	0	3	4		6	0				1
2005	335	750	0	0	0	0	3	4		1	0				0
2006	335	750	0	0	0	0	3	4			0				1
2007	335	750	0	0	0	0	4	4			0				1
2008	335	750	0	0	0	0	4	4			0				0
2009	335	750	0	0	0	0	4	4			0				0
2010	335	750	0	0	0	0	4	4			0				0
1971		760									0	0	0	0	
1972		760									0	0	0	0	
1973		760									0	0	0	0	
1974		760									0	0	0	0	
1975		760									0	0	0	0	
1976		760									0	0	0	0	
1977		760									0	0	0	0	
1978		760									0	0	0	0	
1979		760									0	0	0	0	
1980		760									0	0	0	0	
1981	158	760	2	2	2	2					0	0	0	0	
1982	158	760	2	2	2	1		1			0	0	0	0	
1983	158	760	2	2	2	1		1			0	0	0		
1984	158	760	2	2	2	2		1			0	0	0		
1985	158	760	2	2	2	2		1	1		0	0	0		
1986	158	760	2	2	2	2		1	1		0	0	0		
1987	158	760	2	2	2	2			1		0	0	0		
1988	158	760	2	2	2	2		1	1		0		0		
1989	158	760	2	2	1	2		1	1		0				0
1990	158	760	0	1	0	2	2		1		0				0
1991	158	760	0	1	0	0	4	3	3		0				0
1992	158	760	0	1	0	0	3	4	5		0				0
1993	158	760	0	2	0	0	3	4	3		0				0
1994	158	760	2	1	0	1	3	4	3		0				0
1995	158	760	2	1	0	1	2	2	3		0				0
1996	158	760	2	2	0	2	1	2	1		0				0
1997	158	760	2	2	0	1	3	2	3		0				0
1998	158	760	2	2	0	1	2	1	2		0				0
1999	158	760	2	2	0	1	2	2			0				0
2000	158	760	2	1	0	1	2	1			0				0
2001	158	760	2	2	0	2	2	1			0				0
2002	158	760	2	2	0	1	1	2			0				0
2003	158	760	2	2	0	1	1	1			0				0
2004	158	760	2	2	0	2	2	2			0				0
2005	158	760	2	2	0	2		1			0				0
2006	158	760	2	2	0	2		1			0				0
2007	158	760	2	2	0	2		1			0				0
2008	158	760	1	2	0	1		2			0				0
2009	158	760	2	2	0	1		3			0				0
2010	158	760	2	2	0	1		2			0				0
1949		770										0	0	0	
1950		770										0	0	0	
1951		770										0	0	0	
1952		770										0	0	0	
1953		770										0	0	0	
1954		770										0	0	0	
1955		770										0	0	0	
1956		770									0	0	0	0	
1957		770									0	0	0	0	
1958		770									0	1	1	0	
1959		770									0	1	1	0	
1960		770									0	1	1	0	
1961		770									0	1	1	0	
1962		770									0	1	1	0	
1963		770									0	1	1	0	
1964		770									0	1	1	0	
1965		770									0	1	1	0	
1966		770									0	1	1	0	
1967		770									0	1	1	0	
1968		770									0	1	1	0	
1969		770									0	1	1	0	
1970		770									0	1	1	0	
1971		770									1	1	1	1	
1972		770									0	1	1	0	
1973		770									1	1	1	0	
1974		770									1	1	1	0	
1975		770									1	1	0	0	
1976		770						1			1	1	0	0	
1977		770					4	3			1	1	0	0	
1978		770					3	3			0	1	0	0	
1979		770					4	3			0	1	0	1	
1980		770					3	3			0	1	0	0	
1981	497	770	1	0	0	0	4	3			0	1	0	0	
1982	497	770	2	1	0	1	5	3			0	1	0	0	
1983	497	770	2	1	0	1	4	3			0	1	0		
1984	497	770	1	0	0	0	3	3			0	1	0		
1985	497	770	2	1	1	0	3	3	5		0	0	0		
1986	497	770	2	1	0	1	3	3	3		0	0	0		
1987	497	770	2	2	0	0	3	3	3		0	0	0		
1988	497	770	2	2	1	0	3	3	4		0		0		
1989	497	770	2	1	0	0	3	3	4		0				0
1990	497	770	2	0	0	0	4	3	4		0				0
1991	497	770	2	1	0	0	4	3	4		0				0
1992	497	770	2	1	0	0	4	4	4		0				0
1993	497	770	2	0	0	0	3	4	5		0				0
1994	497	770	2	1	0	0	4	4	5		0				0
1995	497	770	1	0	0	0	5	4	5	6	0				0
1996	497	770	2	0	0	0	4	4	4	6	0				0
1997	497	770	2	0	0	0	3	4	5	5	0				0
1998	497	770	2	0	1	0	4	4	5	5	0				0
1999	497	770	2	0	0	0	5	4	5	5	0				0
2000	497	770	1	0	0	0	3	4		5	0				0
2001	497	770	1	0	0	0	4	4		4	0				0
2002	497	770	2	0	0	0	4	4		6	0				0
2003	497	770	1	0	0	0	4	4		4	0				0
2004	497	770	1	0	0	0	3	4		5	0				0
2005	497	770	1	0	0	0	4	4		4	0				0
2006	497	770	0	0	0	0	4	4			0				0
2007	497	770	0	0	0	0	4	4			0				0
2008	497	770	0	0	0	0	4	4			0				0
2009	497	770	0	0	0	0	5	4			0				0
2010	497	770	0	0	0	0	5	5			0				0
1971		771									0	0	0	0	
1972		771									0	1	0	0	
1973		771									0	0	0	0	
1974		771									0	0	0	0	
1975		771									0	0	0	0	
1976		771					4	3			0	0	0	1	
1977		771					3	3			0	0	0	1	
1978		771					3	3			0	0	0	0	
1979		771					3	2			0	0	0	0	
1980		771					3	3			0	0	0	1	
1981	140	771	2	2	0	1	3	2			0	0	0	1	
1982	140	771	1	1	1	1	3	3			0	0	0	0	
1983	140	771	1	1	1	1	3	3			0	0	0		
1984	140	771	2	1	1	1	4	2			0	0	0		
1985	140	771	2	1	0	1	3	2	3		0	0	0		
1986	140	771	2	1	1	1	5	3	3		0	0	0		
1987	140	771	2	0	1	1	3	4	3		0	0	0		
1988	140	771	2	0	1	1	3	3	3		0		0		
1989	140	771	2	1	1	1	3	3	3		0				0
1990	140	771	2	0	0	1	4	4	3		0				0
1991	140	771	2	1	1	0	3	4	4		0				0
1992	140	771	1	0	0	0	4	4	4		0				0
1993	140	771	2	1	1	1	3	3	4		0				0
1994	140	771	2	1	0	0	3	3	3		0				0
1995	140	771	2	1	0	0	3	3	5	5	0				0
1996	140	771	1	1	1	0	3	4	5	4	0				0
1997	140	771	2	1	1	0	3	4	5	5	0				0
1998	140	771	2	0	0	1	2	4	5	5	0				0
1999	140	771	2	1	1	0	3	3	5	1	0				0
2000	140	771	1	0	1	0	3	3		5	0				0
2001	140	771	2	1	1	0	4	3		5	0				0
2002	140	771	1	0	0	0	3	4		4	0				0
2003	140	771	0	0	0	0	3	4		5	0				0
2004	140	771	1	0	0	0	4	4		1	0				0
2005	140	771	0	0	0	0	4	4		5	0				0
2006	140	771	1	0	0	0	4	4			0				0
2007	140	771	0	0	0	0	4	4			0				0
2008	140	771	1	0	0	0	4	4			0				0
2009	140	771	1	0	0	0	4	4			0				0
2010	140	771	1	0	1	0	4	4			0				0
1949		775										1	0	1	
1950		775										1	0	0	
1951		775										1	0	0	
1952		775										1	0	1	
1953		775										1	0	0	
1954		775										1	0	0	
1955		775										1	0	0	
1956		775									0	1	0	0	
1957		775									0	1	0	0	
1958		775									0	1	0	0	
1959		775									0	1	0	0	
1960		775									0	1	0	0	
1961		775									0	1	0	0	
1962		775									0	1	0	0	
1963		775									0	1	0	0	
1964		775									0	1	0	0	
1965		775									0	1	0	0	
1966		775									0	1	0	0	
1967		775									0	1	0	0	
1968		775									0	1	0	0	
1969		775									0	1	0	0	
1970		775									0	1	0	0	
1971		775									0	1	0	0	
1972		775									0	1	0	0	
1973		775									0	1	0	0	
1974		775									0	1	0	0	
1975		775									0	1	0	0	
1976		775					3	3			0	1	0	0	
1977		775					4	3			0	1	0	0	
1978		775						3			1	1	1	0	
1979		775					2	3			0	1	0	0	
1980		775						3			0	1	0	0	
1981	182	775	2		0	0		3			0	1	0	0	
1982	182	775	2	2	1	1		3			0	1	0	0	
1983	182	775	2	0	1	1	3	4			0	1	0		
1984	182	775	2	0	2	1	3	3			0	1	0		
1985	182	775	2	1	2	0	3	4	3		0	1	0		
1986	182	775	2	1	1	0	4	4	3		0	1	0		
1987	182	775	1	0	0	0	5	3	3		0	1	0		
1988	182	775	0	0	0	0	5	5	3		0		0		
1989	182	775	0	0	0	0	4	4	4		0				0
1990	182	775	1	1	0	0	4	4	5		0				0
1991	182	775	1	1	0	0	4	4	4		0				0
1992	182	775	2	0	0	1	5	5	3		0				1
1993	182	775	1	0	0	0	5	5	2		0				0
1994	182	775	2	1	0	0	5	5	3		0				0
1995	182	775	2	0	0	0	4	5	4	6	0				0
1996	182	775	1	1	0	0	4	4	3	5	0				1
1997	182	775	0	1	0	0	5	5	3	5	0				1
1998	182	775	0	1	0	0	4	5	4	6	0				1
1999	182	775	0	1	0	0	4	4	4	4	0				0
2000	182	775	0	0	0	0	4	5		5	0				1
2001	182	775	0	1	0	0	3	4		5	0				0
2002	182	775	0	1	1	1	3	4		5	0				1
2003	182	775	0	0	0	0	4	4		4	0				1
2004	182	775	0	1	0	0	4	4		5	0				0
2005	182	775	0	1	0	0	4	4		6	0				1
2006	182	775	0	0	0	0	5	4			0				1
2007	182	775	0	0	0	0	5	5			0				1
2008	182	775	0	0	0	0	5	4			0				0
2009	182	775	0	1	0	0	5	4			0				0
2010	182	775	0	1	0	0	5	5			0				1
1949		780										0	0	0	
1950		780										0	0	0	
1951		780										0	0	0	
1952		780										0	0	0	
1953		780										0	0	0	
1954		780										0	0	0	
1955		780										0	0	0	
1956		780									0	0	0	0	
1957		780									0	0	0	0	
1958		780									0	0	0	0	
1959		780									0	0	0	0	
1960		780									0	0	0	0	
1961		780									0	0	0	0	
1962		780									0	0	0	0	
1963		780									0	0	0	0	
1964		780									0	0	0	0	
1965		780									0	0	0	0	
1966		780									0	0	0	0	
1967		780									0	0	0	0	
1968		780									0	0	0	0	
1969		780									0	0	0	0	
1970		780									0	0	0	0	
1971		780									0	0	0	1	
1972		780									0	0	0	0	
1973		780									0	0	0	0	
1974		780									0	0	0	0	
1975		780									0	0	0	0	
