parameter.mean	parameter.median	parameter.sd	parameter.lower.ci	parameter.upper.ci
-0.415099193986259	-0.439232551546271	0.511750971241717	-1.3462449851729	0.661445503648919
-0.333022555981337	-0.358991571248542	0.537938077882813	-1.31604354095511	0.805901899833316
-0.259201736170257	-0.292741767240518	0.562265075807819	-1.27057612165747	0.945796339336732
-0.2007931242838	-0.234006541340893	0.585818851344114	-1.23786895804494	1.06099649104225
-0.150484692427647	-0.194635284458786	0.615058150258601	-1.22553866692785	1.18492137021059
-0.11045880444178	-0.156144236770986	0.643761375375828	-1.22934588150349	1.29216487748245
-0.0788753099037441	-0.131565732492811	0.67984984857772	-1.27623114066682	1.38665948249579
-0.0531561240705004	-0.107668335350646	0.713933720332403	-1.29934318235285	1.47443374947677
-0.0358015834968273	-0.091637591362464	0.756786783160747	-1.36513404285621	1.57896797157224
0.694770850923163	0.655383136330561	0.693409893493361	-0.53162698919177	2.14830240446242
0.747064013214292	0.704915558638163	0.698439384757532	-0.481372376397906	2.23054281225371
0.787994772490595	0.745495291914621	0.706092158895658	-0.456717928250251	2.27649089470735
0.823793889666386	0.775086946839318	0.712529806637461	-0.409601003185866	2.34090735485685
0.856534551634351	0.804144339581885	0.716110408215468	-0.393505553118802	2.37444304159648
0.883015193728802	0.827697490439172	0.720873781583087	-0.374248564112271	2.41667650332705
0.905067366438395	0.852501888269955	0.721961799243229	-0.353006390085753	2.43261357594165
0.921089237079219	0.872073804498904	0.726872507957583	-0.3396998775681	2.46292971092017
0.931465827424452	0.873686136103581	0.728457405471072	-0.327345445133762	2.48318483252257
0.93690445449828	0.881219232569725	0.731437179082639	-0.32603350819961	2.4916066762727
0.942312923923834	0.894023054259151	0.73349365131662	-0.324013374359571	2.52001199623909
0.940850485747532	0.895360918168725	0.729796780059243	-0.332048496120177	2.50097391157967
0.934628912750604	0.888518399115107	0.728660764297767	-0.341755407846864	2.48620680458479
0.925325891836099	0.883166571334609	0.725629949805348	-0.343713425277715	2.45565946075441
0.91275709099167	0.870152087317263	0.721747620107767	-0.354573676458834	2.43948922035064
0.888094893212877	0.843720422335244	0.714497007761668	-0.364375722935528	2.41968632369545
0.864319132185329	0.814346778143162	0.705876553282982	-0.38603365512048	2.38081224092007
0.833697431170516	0.789798434446761	0.697177317545389	-0.391651839286828	2.33626327777405
0.802540255888685	0.760607541254386	0.684797226369538	-0.397977735540575	2.27223698631431
0.761622225848081	0.719802325921946	0.669950050989517	-0.40620617519519	2.19914260413468
0.712240887537143	0.670634546727175	0.657200848752639	-0.446235765974232	2.11562049654463
0.655641447862116	0.610707786151491	0.63620903357247	-0.458429982450051	2.00620369225077
0.590552278217457	0.54536141254952	0.616235052812129	-0.476506361249732	1.89519254996782
0.519471732784145	0.482709484675019	0.593579057635498	-0.514590177467376	1.76757578657514
0.439555735363243	0.400499019907534	0.570061179179423	-0.561299134829287	1.64533987240334
0.357178325421806	0.320440611540113	0.540975705650703	-0.593109452259883	1.50909027874422
0.263169185819584	0.228653386575576	0.511296959936058	-0.634098482375928	1.35272032888734
0.159419748109809	0.130467223461388	0.479948598621817	-0.68798624965771	1.16923184991152
0.0465107310787936	0.0206329991792358	0.442270324637305	-0.744205101542132	0.983313728464844
-0.0819434407562155	-0.105375244495113	0.407862935351773	-0.815814928934064	0.781800009752554
-0.237497651947429	-0.260095564862593	0.366773547709	-0.896119551992195	0.536347797144644
-0.424375516032932	-0.440795463334957	0.32429523667862	-1.00892788687879	0.269023773875013
-0.669637135017629	-0.67591025156799	0.282626142462969	-1.20713922608768	-0.0919711148111478
-1.02976441879866	-1.02437854488012	0.260736018086548	-1.55343999384627	-0.528928731927925
-1.21177598020237	-1.20197280973549	0.262200264736764	-1.74302610025391	-0.718329591003657
-1.28942203277728	-1.28276111847021	0.266725979087744	-1.83365654709172	-0.791648037103084
-1.31266128273229	-1.3043413252285	0.269066404991314	-1.85201006935101	-0.805233549544232
-1.2879336482341	-1.27882694509541	0.273649690205806	-1.8453428141704	-0.780462644784234
-1.2032843976768	-1.19556128317955	0.286839688584658	-1.78565316912688	-0.662811364763178
-1.00284888522548	-1.00758369523865	0.353445950578114	-1.67787986305695	-0.301936576035591
-0.817307430080926	-0.825543599863877	0.397823265313711	-1.56607393310111	-0.00324559143057804
-0.661116072456747	-0.676394016875785	0.431195513682106	-1.46344588341994	0.231175350309751
-0.523667664876229	-0.541960470661415	0.46555891311944	-1.38172196222576	0.442377365902178
-0.406107959695246	-0.430081965690742	0.497868699509599	-1.32216218392855	0.625739800841052
-0.30679492148766	-0.336166112834273	0.523348173295373	-1.26333415258417	0.788231386640258
-0.221613706254881	-0.247506031725376	0.548236411345537	-1.22089333977923	0.924862177545171
-0.138541167555671	-0.173560580863042	0.567983960661102	-1.16338274975572	1.05249021393977
-0.0687061683929325	-0.102155241337901	0.590459633938329	-1.12906941275509	1.1635850216152
-0.00874284537856414	-0.047984232385691	0.611547088902465	-1.10513034988702	1.30078526342066
0.0477234348833643	0.00685282554030858	0.635566029393136	-1.08710104784911	1.41810348835834
0.103962936708697	0.064251416358874	0.655878390869717	-1.05326233208626	1.52615350984342
0.154453139706274	0.104468432744312	0.679883096103114	-1.03457808520744	1.63313912427377
0.20262889754291	0.153599263337931	0.705368774188937	-1.03009083965353	1.72478716474464
0.249116010831892	0.193960263513816	0.725891665739351	-1.01111976319225	1.812359581161
0.297079854217881	0.240486788392641	0.751333877951035	-0.989742302091755	1.91632330520048
0.33627073281132	0.277452928364684	0.77636250202533	-0.995173712674264	2.02882956828953
0.375808651848666	0.316503433664782	0.799565856985709	-0.978071194504584	2.09306630600832
0.408849671259731	0.341314429852958	0.823642859869119	-0.989941966285529	2.19064718633423
0.435707155723	0.372115814017284	0.847791869288381	-1.00142351887056	2.28126201258677
0.459582066588512	0.391991915101282	0.874561017784115	-1.03367689752625	2.35091402885967
0.479025256397593	0.41728301136864	0.910244750792969	-1.06911705461309	2.43471174906234
0.487813631759836	0.420152984195757	0.945281070062703	-1.14603572899044	2.50329607504082
0.474512486376727	0.441441763815231	0.623669640087411	-0.632913475503968	1.78127734741855
0.499687414984653	0.458787803206994	0.615743972800263	-0.582444926159873	1.80243712645993
0.519302114062898	0.475215872220577	0.611715323239602	-0.544840672753285	1.82406967866578
0.531208812471075	0.486910798496221	0.612056439014407	-0.537185427231076	1.83099571970074
0.535451752356366	0.492625299860836	0.607863497849724	-0.519366393757222	1.81807266775489
0.53461111364475	0.494963121268485	0.602539078613584	-0.51634328708964	1.81107515464185
0.526385564847193	0.48277676257631	0.596261311451913	-0.507711183069709	1.79670390171291
0.515074743044396	0.478151810403926	0.591964515606989	-0.518286316597916	1.78724621336659
0.494491738245814	0.456671674391917	0.582470257442158	-0.527920165519728	1.74443198851897
0.463779672303048	0.430053938975209	0.571696904262138	-0.538473587926831	1.69239140518494
0.426193332911633	0.391981512181436	0.557548975669204	-0.554671047669323	1.60841100354093
0.381560282527119	0.349273457419992	0.542431428449776	-0.582839358268454	1.53104104718623
0.327210197253134	0.298909709700731	0.524017280361155	-0.598763448505185	1.43188924331878
0.260436272148922	0.227647898463838	0.503980976199782	-0.63140085352291	1.33610762857173
0.185640723875395	0.156630728629759	0.481106250870751	-0.674748472028848	1.20501962396647
0.101540631154135	0.0764442932239689	0.453636131257391	-0.716686128594819	1.05257803975814
0.00401018818262689	-0.0241976027336291	0.426414248000371	-0.757222373113311	0.902020427230629
-0.113052793078959	-0.134987472021223	0.394498208710294	-0.819856216874732	0.718053386398162
-0.254850163982799	-0.275355322714278	0.35604042315269	-0.895364096992336	0.494845852924167
-0.435032900867577	-0.450007501864204	0.314817152527339	-1.00877348561156	0.218435345365731
-0.671979090267203	-0.682835540502368	0.27679606390953	-1.19303567173747	-0.100708448664231
-1.03771628077358	-1.03146752857799	0.260609527038665	-1.56824189993751	-0.539399457396645
-1.21455660370931	-1.20354046064655	0.262757340544292	-1.75505504773067	-0.721880213890579
-1.30283196858579	-1.29581836286434	0.263242160119693	-1.83912650586323	-0.809374854788053
-1.35206624719906	-1.34625076118029	0.265890679475991	-1.88908846170432	-0.846408128989266
-1.38312347383787	-1.37890788070479	0.265438547059681	-1.91964368871523	-0.87651051705712
-1.40636795237374	-1.40180486197252	0.267291694264223	-1.93614905568038	-0.89952132775138
-1.44029225138023	-1.43314636150867	0.268036845076475	-1.98349735723325	-0.936131767189532
-1.49717439203612	-1.49348234477214	0.266645660242052	-2.03031282101471	-0.986355248798203
-1.60590822445776	-1.60455845697245	0.264257664402406	-2.1320003805998	-1.09578172529626
-1.82184492362828	-1.81867836307875	0.257376476284956	-2.33145082973139	-1.31585184256028
-2.28462200619646	-2.27067618817214	0.278765032336431	-2.86559116789904	-1.77468627145511
-2.51427610430733	-2.49821985245929	0.312298375435929	-3.18526986630167	-1.96046571122357
-2.64811714975017	-2.62683413101559	0.337036979553777	-3.36734550662995	-2.04462518552319
-2.74361387743533	-2.72449931924606	0.3585646749062	-3.50412200230078	-2.10029334133286
-2.78333679839447	-2.76019375980531	0.367244322532587	-3.56930573832736	-2.13766647612833
-2.77973591777266	-2.75442997955119	0.366833509080056	-3.5653003682285	-2.1285110247329
-2.7288314970203	-2.70530206922605	0.356825594648891	-3.49702812584118	-2.09498782143387
-2.61978433949064	-2.59933293849159	0.332713280242949	-3.32923881338915	-2.0244999385409
-2.4225148279272	-2.40562611781961	0.305710262603774	-3.07829290655406	-1.87586439576036
-2.05928404251355	-2.04987143076176	0.295689457646699	-2.66360156440018	-1.50001154142614
-1.60151878929729	-1.60439627678567	0.309417570843212	-2.20734526459354	-0.991786569685501
-1.2870463998595	-1.28852280117896	0.344454184238821	-1.95271618827274	-0.602686639141949
-1.04657838728535	-1.05686023050465	0.377980713515334	-1.76368583777571	-0.264143432473272
-0.84868583719751	-0.861534737141263	0.410741775935899	-1.61827991007041	0.0006159365631786
-0.692069944802122	-0.711716562487682	0.439255733851163	-1.49713542550918	0.226896270798823
-0.562660464656633	-0.583186390310544	0.470126142157843	-1.42073009504388	0.419667857211931
-0.449776827321966	-0.477039826657604	0.497211407166942	-1.35820328407864	0.596297057788876
-0.338651389556567	-0.358934072606305	0.521276371379167	-1.28475961898028	0.745892378450064
-0.249845840600045	-0.277429661224824	0.546214476946073	-1.24152284437193	0.891185800621289
-0.170028848741828	-0.195390295074746	0.566538489886499	-1.20991762988028	1.01166740575201
-0.0963158310286617	-0.127074919313635	0.590432769073743	-1.17911213659191	1.11952751522075
-0.0315517043500424	-0.0667681332358755	0.615001755654416	-1.14926386876329	1.2507453112345
0.028488022317249	-0.0133490607032467	0.636429988789445	-1.10783434006279	1.36480975044635
0.0815440327098455	0.0405360068119655	0.658597153992667	-1.08427680630435	1.48129630344421
0.131878468925303	0.0838663290184153	0.685496073844331	-1.06798917990478	1.60510738685943
0.171182862111221	0.122560072489394	0.711767034035927	-1.06960886425988	1.70040360072006
0.209283673144113	0.147854423532228	0.74041123287278	-1.07950767476701	1.79580669216762
0.243319111935799	0.173140004815139	0.769034396679992	-1.08011803193534	1.90351849845122
0.267811111117457	0.20435133261413	0.800228581898385	-1.10216137306684	1.98951097301962
0.287403349650576	0.21817556942623	0.834217146458435	-1.13841135507486	2.06696351907198
0.300493517995308	0.234398800301297	0.874586020072815	-1.21122373403862	2.14687203438882
0.628322721933698	0.596387298147205	0.669944212693551	-0.558733700628638	2.0085149052944
0.671445516456054	0.636028428062836	0.674274247807253	-0.526639949989532	2.08205992709779
0.708689562788357	0.668505806109625	0.674534829297385	-0.483096907631871	2.11145458827293
0.741299190723763	0.703756889126776	0.679081779829132	-0.462025971623658	2.16948597261515
0.767335913203912	0.724858543838446	0.682835733324306	-0.437910310349292	2.1928593886614
0.787469547040737	0.739985760295291	0.685090769005533	-0.409713439653871	2.23675269873087
0.803234480927143	0.755833392333375	0.689065496796365	-0.40378703176321	2.24848776318929
0.815827735626439	0.767101084234728	0.692820742098594	-0.398861748604993	2.27986100184816
0.818579335714906	0.768772752387101	0.695660875654683	-0.404087434041915	2.28358322558154
0.817281848197476	0.769355941865276	0.696909590137045	-0.404187972995617	2.28733754694166
0.813121440326404	0.76747269189498	0.691811272330143	-0.392615082653961	2.28463473184914
0.802731923870369	0.757924398041425	0.686885441803458	-0.403389244326003	2.25655513097103
0.788950860187325	0.744566909394018	0.680263316934159	-0.402816778225793	2.21245868936486
0.768826481842055	0.72483260669609	0.671699508255481	-0.407802603230241	2.18990307729607
0.742878031575839	0.699609480024963	0.663422720346225	-0.43074605951807	2.13270452389279
0.712458613834414	0.66736197827251	0.65514682407854	-0.445240668948847	2.0850758950468
0.67322554769538	0.630896820166106	0.643190299525476	-0.459288674068278	2.04026782494137
0.629153183616388	0.585054279461564	0.628340711273567	-0.47487394633542	1.95987220921643
0.584360485321357	0.545844406374485	0.61432313575918	-0.490532921207733	1.88732887426851
0.534186008375753	0.49696898963369	0.598407350206296	-0.518610004426564	1.79067252313587
0.477366819671828	0.440998744210455	0.581384964584428	-0.546138529842312	1.71649119400214
0.404772804724075	0.37145451206232	0.558315026543981	-0.576963285338195	1.58366267326919
0.325839026344284	0.291611663867109	0.531115277637218	-0.606289371321702	1.44711635274313
0.242152990794065	0.205391984276641	0.504795196244543	-0.644511973223264	1.3112320247731
0.140806769068247	0.113238162808182	0.475557644384951	-0.702275864385252	1.1455945567092
0.0293024815717309	0.00116899717689192	0.443877387833202	-0.757634833444851	0.980393303641492
-0.101820222375573	-0.128831894685207	0.406037765599489	-0.818472169233081	0.754486399055167
-0.258755577944157	-0.282664352305106	0.3611540620333	-0.892414796279693	0.51200208553235
-0.454199296194284	-0.472151015062363	0.316011877305863	-1.0235824004119	0.210924365292726
-0.716902721276983	-0.723091915040233	0.27689645846503	-1.24306279457979	-0.139697464889175
-1.05340073140436	-1.05011689047517	0.259434913153286	-1.56845139475149	-0.548246345485841
-1.22196538746082	-1.21567559940831	0.262449833758198	-1.75287802533962	-0.725129543435347
-1.30320029102644	-1.29360731343707	0.264716214000657	-1.84319366390567	-0.800994252190717
-1.34724308725124	-1.33980643649385	0.266734346476469	-1.89103364676626	-0.84284373037322
-1.37636041698885	-1.36932205946261	0.267552382083532	-1.92378072029151	-0.87008995332817
-1.38191321750481	-1.37464044522135	0.267751044089515	-1.92654319016717	-0.878508917508212
-1.36456937437006	-1.35947233753326	0.268601032977062	-1.90659044576557	-0.854156505751299
-1.31720872289793	-1.30575890668029	0.273491600256172	-1.87260044723856	-0.801042293992354
-1.21908467705858	-1.21018775856091	0.290270371690056	-1.80589209206246	-0.674395986616587
-1.02065045630668	-1.0273158456386	0.355901852081786	-1.71315163952293	-0.320103869920712
-0.832232196380513	-0.841363508327108	0.397416122140858	-1.58428152532883	-0.023971542029104
-0.675535711019965	-0.690200454676276	0.434219505431658	-1.49170076210702	0.223793684449206
-0.544963837163576	-0.560689781855723	0.466924455639004	-1.40777317228885	0.415869608140251
-0.427974614347877	-0.452611391344672	0.492563362805093	-1.33455899344741	0.59368846305111
-0.312871787855828	-0.33981329563069	0.524211063945895	-1.26669199787274	0.793154724630044
-0.21869903854867	-0.24615881061981	0.550333521415776	-1.2233213412531	0.940000940328208
-0.138252102837685	-0.166171194099725	0.572881393344313	-1.16917553550377	1.0756181147668
-0.0652711966053874	-0.0974986383905165	0.595010936670093	-1.13879138893733	1.18612693667583
0.00145062950838211	-0.0318650729668792	0.621025774919128	-1.11203964894195	1.3377028173353
0.0716189387906736	0.0265421557117241	0.64173765939269	-1.0580205598919	1.46590979522656
0.125200677002312	0.0789423155841076	0.66408742786307	-1.05081309601309	1.57569851335364
0.176326238890342	0.127132245343645	0.686709671958425	-1.0178237927228	1.6802123398062
0.226775701576385	0.173803636658024	0.705765085465084	-1.00303958174146	1.772863082913
0.262995403847062	0.20588557877705	0.727842660793634	-1.00851827400634	1.86976508489686
0.29615743284781	0.235805455369318	0.749944011446434	-0.991371326243651	1.93558249059201
0.313460036731701	0.253562541297842	0.769788320100575	-0.998664959461504	1.97802169956056
0.330923171454674	0.26408311520751	0.792555669125235	-1.01255242945343	2.0693079061508
0.347092240801567	0.271359631508501	0.816704462104096	-1.02829757046495	2.13167801493337
0.363141164380569	0.280758197392095	0.842513871218257	-1.05260060195803	2.21892194625967
0.371125347178496	0.288152971924261	0.869583697611784	-1.08114206445262	2.2569365447049
0.380020406121036	0.297817126912656	0.899668947919267	-1.13498931646691	2.34703422052727
0.379736359727231	0.302680227119277	0.935299936733244	-1.21986483493246	2.40246852575834
0.996389863305758	0.967401118904947	0.766983326516027	-0.395817223353883	2.56378272702024
1.07756914576243	1.0387856317777	0.780262202242169	-0.308052810041653	2.68130256580293
1.1535693418505	1.11567420125211	0.794717690413054	-0.253990429442907	2.80371520962635
1.22407652267392	1.18933275963278	0.80995480732948	-0.216375386118995	2.89371242979245
1.29223172532549	1.24963903814276	0.821004515440821	-0.166680990408551	3.00532188532048
1.35555513126818	1.31635472437117	0.833192662335211	-0.132680456227617	3.07324161995778
1.41404177325443	1.37595941243625	0.843524994538932	-0.100203206898055	3.19006924295093
1.47265984009385	1.42925697674849	0.854905962550752	-0.0574451154606993	3.28231389335621
1.52522221193956	1.4734351648246	0.865327938166568	-0.0132322982572079	3.36390071169343
1.57822839835533	1.52904267243833	0.878867574248624	0.0129727678993775	3.43462970073835
1.63080364037804	1.57919482120277	0.893783648582112	0.0225418904770901	3.53015690161176
1.68210977085779	1.62812390957247	0.908713519006269	0.0493976504651277	3.61212487994621
1.7284862704408	1.66611448837427	0.919824925978363	0.0757507395195451	3.69449690902414
1.77584860175417	1.71383459222311	0.934683368243618	0.114696369671737	3.77376444896953
1.81852184628616	1.74952177519769	0.949786297546798	0.112874359116979	3.85480975752117
1.86081614737708	1.79424062638395	0.958882633751941	0.153172881235504	3.89303998144385
1.89897024260883	1.83578367230299	0.972874056974669	0.178026420614334	3.96690676171284
1.93777872390603	1.8703911303446	0.985323813130264	0.182182220595892	4.04388360857882
1.97116257880779	1.90563472898013	0.996923655273258	0.193079061752445	4.10150956603762
2.00632443867447	1.93289395326542	1.01168754829594	0.204412493015416	4.20798749050709
2.04233626714407	1.96599467287509	1.02531656470338	0.214691107149657	4.27495967678435
2.07411473659183	2.00269438467547	1.03936528267465	0.249836757991017	4.33918938439414
2.10450146439857	2.03213453738862	1.05467367836224	0.257901793622843	4.41280188461623
2.13516146526523	2.05814106807519	1.06757989528567	0.26098525599787	4.49685070359206
2.16018343770885	2.08144214386001	1.08239513310849	0.254649431793875	4.55148582814991
2.18028166321358	2.09401739019506	1.0925728716885	0.248923950861868	4.58854467734538
2.20209318060431	2.10941968187977	1.10767839517572	0.276195150602891	4.66664059866777
2.22246666746003	2.13509521552305	1.12057901627365	0.268511794823692	4.74635993695207
2.23771007833878	2.14862931608818	1.1315459945842	0.280262569781254	4.77115076630826
2.25378762301156	2.14972132203953	1.14371914522966	0.280359281666707	4.83302227718997
2.26888722886464	2.16202009893995	1.15774443188332	0.259312018599714	4.85991143077378
2.28325907765447	2.17328438455237	1.1739211301483	0.279555745555764	4.92470012151143
2.29317675866155	2.17880838577706	1.18953136053427	0.279285862381213	4.96860275227082
2.30897711064652	2.1922350681293	1.20941150809068	0.257051455841156	5.0281168025036
2.32043074976096	2.19755177057615	1.22638283006915	0.258010466087083	5.10859086844319
2.32754483466584	2.20465076553308	1.2454535349134	0.21854325004055	5.14544399187302
2.33132555995338	2.20341909506555	1.2665882655008	0.161129189261318	5.19377198432147
2.33282535029246	2.21046602492072	1.28326013050027	0.141079899553702	5.20964836554422
2.33474919409792	2.21180124619253	1.30131760165861	0.130506685277893	5.26256267274582
2.33498514880812	2.20680895752736	1.32488174508481	0.0947495484288006	5.29295136815177
2.33497830250756	2.21172229089018	1.34454817101553	0.0680768217802486	5.32675061141258
2.33853155876776	2.21489507864625	1.36543681752682	0.0375953732856795	5.37756316094689
2.34244864468804	2.20458287229699	1.3845436827081	0.0274433670611548	5.41400181701915
2.33545354963815	2.20728366610772	1.40389674268981	-0.00472551476737101	5.43809228075357
2.33362889649527	2.21706357478455	1.42327279107708	-0.0225092313433781	5.46835625839689
2.34040789070748	2.22041918992304	1.44722122202811	-0.0458538073824872	5.50779221744896
2.34095853227292	2.20992377754437	1.46941632050497	-0.0670710184950021	5.52540059328514
2.33761814412468	2.19968866675656	1.49290041384174	-0.101650152602307	5.56659991881951
2.33507669433823	2.19368498464294	1.51620820677397	-0.126348074185505	5.57203855816203
2.34214105990473	2.19634120228171	1.53922718627424	-0.157303203794882	5.59619053821626
2.33243256752985	2.17892140538388	1.55920814316161	-0.180284999515464	5.6541398534488
2.32907609237078	2.16576558589871	1.58065120298175	-0.209381546141839	5.66305639207279
2.32129632264584	2.15696719357927	1.60058425592642	-0.220368241170228	5.6978701618695
2.30358696461721	2.1340934200958	1.62076899409932	-0.26555506809909	5.72465454385827
2.29132882131346	2.11718609074096	1.64112523476419	-0.312308908951191	5.7444536343953
2.27436188672011	2.09661378355286	1.66191482544674	-0.348184238249074	5.78426649642954
2.26243836936087	2.08088132278956	1.68122850957978	-0.388440981369561	5.84168533048418
2.25223843107197	2.06807114683188	1.70172037795209	-0.420271423899114	5.86995370985783
2.24346513053186	2.05392836057916	1.71943497905261	-0.480269471476601	5.89832787644456
2.23696230330566	2.04572502610404	1.74053707389967	-0.512529197992765	5.91031157870139
2.22730436374026	2.03045425474135	1.76034444898786	-0.566563494656842	5.93571162717622
2.23060428783175	2.03783503359845	1.78339806277336	-0.631614811689203	6.00191628307072
0.947024353432196	0.920583020269979	0.751532910197028	-0.426775359242166	2.49702217929208
1.02019700448434	0.991774944456709	0.768937687721765	-0.3839367706113	2.60232125400087
1.08793911893947	1.05624337233103	0.779752374687342	-0.32991400662749	2.69770510443259
1.15489867948345	1.11651790748453	0.789700746338236	-0.268679847322116	2.79266028621992
1.21830916434435	1.17898319135418	0.802963178026702	-0.241367060249474	2.88424945233728
1.27602562357545	1.24448888608113	0.819357312888914	-0.219932228589837	2.95815701692457
1.33120100579242	1.30348921135908	0.831330851892293	-0.18484014266874	3.03485332138912
1.38338893846291	1.35620091210786	0.841384492000572	-0.16437967343046	3.10081179906783
1.43083494691437	1.40108663781687	0.850973611441464	-0.127714141693522	3.18157798500538
1.47306943913408	1.45510701014033	0.858564285400978	-0.104469582150634	3.22404201274337
1.5133418509251	1.49768836411337	0.865992157328542	-0.095670258952473	3.28288080334019
1.55309569445891	1.54024069416349	0.878207603912854	-0.0906452733982455	3.33943755115276
1.58678846040049	1.56869090869562	0.888302395712923	-0.0622108803914436	3.40115293698606
1.61820750829063	1.59059568039953	0.895289145047887	-0.0304896679049144	3.42590591763251
1.64853759753324	1.61595402665753	0.903427074329288	0.00759009134192904	3.48467989251103
1.67137090413209	1.63991502096142	0.909430310971907	0.0256326276403297	3.54865699315791
1.69494947103959	1.65706238891033	0.919083944020343	0.0177544317190088	3.61641307139026
1.71653262817575	1.67506787569958	0.92898616446884	0.044497291042873	3.63954486172643
1.73681051975005	1.68058108479362	0.936544708907568	0.0496408485053167	3.69028104112751
1.75388734184264	1.70517629049677	0.945402709603765	0.0586151882864645	3.71094923179112
1.77086261981204	1.72630858103189	0.950285576106475	0.0546523174652095	3.72250537105767
1.78351161875785	1.7455801819344	0.954801239497133	0.0586316311149922	3.74142220299902
1.79792069497332	1.76012633307928	0.963834681782792	0.0630779423178069	3.774592048595
1.81045407893872	1.77826750491431	0.971735285569153	0.0509210412139281	3.77813468735657
1.82330035000879	1.79012901418775	0.983896827016801	0.0481771359656605	3.82303570094535
1.83554958741823	1.8016388295111	0.997784282755004	0.0346800067521926	3.85984848898402
1.8432967908136	1.81153543504941	1.00802253958915	0.0142035020625163	3.88964824795674
1.84813922514551	1.81572475401834	1.01741507972342	0.000898477748727525	3.91952553774375
1.85550100783716	1.82192420285183	1.03052013687667	-0.0144943408258904	3.96146753233847
1.86044325059698	1.82237771284125	1.04071235735313	-0.0238872398988899	3.99300992895139
1.86378050177492	1.82047194271272	1.05326672813385	-0.0327589576937648	4.02208649377752
1.86625399416769	1.82158307661332	1.06388052565765	-0.0351348774917732	4.02142339521796
1.86995779732746	1.83324005837107	1.07518134367468	-0.040289491369721	4.06698676650413
1.86919765349023	1.83814933901108	1.08470062381092	-0.0671232580205814	4.07931676083912
1.87383627380915	1.83741310896955	1.10184090237076	-0.0888010382795483	4.11794927499455
1.88334405543977	1.8403344822364	1.11980874362035	-0.109608081781988	4.20225272610766
1.89639048013677	1.8516309595956	1.13531957248903	-0.117244095820893	4.2505360224867
1.91201422770753	1.86129942032431	1.15169114805275	-0.129203053227411	4.29118010603499
1.92787302012474	1.87766908905681	1.16718333645234	-0.144941878487405	4.31250878909044
1.94241363516694	1.89634480991265	1.17776355653518	-0.127994175444908	4.38464960211664
1.95790570329489	1.91240570366218	1.18632290600749	-0.134255269047305	4.39244098747729
1.96641332889755	1.91518138788524	1.2008178250806	-0.176603025855956	4.42427538473076
1.9862897598343	1.93784448189147	1.21486622410961	-0.1875447971596	4.46598346468912
1.99632843209074	1.94853482118988	1.23044315236873	-0.211164846043256	4.49119059965358
2.01685286212116	1.977283858915	1.24706898396621	-0.190050419548014	4.55936923051557
2.02867475660652	1.98697362893681	1.26303004014452	-0.203834456173184	4.58943727586501
2.04640096257031	1.99658598148708	1.2816918525685	-0.227382307225469	4.63779189057747
2.05048226392231	1.99512111081586	1.30539293753146	-0.256145228589294	4.68870015573744
2.05654853840874	1.99948569780149	1.32149590920041	-0.258197566867581	4.73505850650676
2.06251976105618	2.00089388621753	1.33997337495762	-0.296332678531186	4.80209324749893
2.07343096579501	2.00702586151471	1.3577221356424	-0.280301346868167	4.86037279565832
2.07930028775473	1.99701916214596	1.37400487493178	-0.321739752827557	4.89504512294228
2.0804114726302	1.99871853442105	1.39036711677718	-0.325902559085024	4.95328826465145
2.0816927427431	1.99352409419989	1.40927340649456	-0.354472099892742	4.97018331946422
2.08057882544763	1.9877214363781	1.42550246982105	-0.362736152015272	5.02016703436809
2.07181000462534	1.98194560255488	1.44060025819776	-0.394122713277808	5.04450573395543
2.06227034263039	1.96880477865633	1.45671510851466	-0.438848249299656	5.07890269285997
2.06236117118817	1.96846755604619	1.47525339714547	-0.445537453182195	5.1254731001769
2.06672988451199	1.95918095006748	1.4946584143151	-0.481893663335955	5.18491914652638
2.06744707688017	1.95732351405085	1.51502776357949	-0.545706084592037	5.226276286348
2.06752757277415	1.96799184989109	1.53331483260502	-0.562331996581736	5.25804382741481
2.07259257898135	1.96996900736961	1.55306389344901	-0.609770223710083	5.31214032860068
-0.842795509920747	-0.84483198584676	0.290533740579766	-1.4090000091691	-0.258713279374341
-1.12237436538962	-1.11306037320283	0.26697466422604	-1.67355995870649	-0.622746636340748
-1.26123410801715	-1.25224871941491	0.268115021459128	-1.80191990092685	-0.757090238836131
-1.32862402960682	-1.32257148068656	0.269027983519926	-1.87520318585489	-0.826453754612782
-1.35658689576764	-1.34965279570771	0.272274908956464	-1.91458646392354	-0.842884816281886
-1.35307256716535	-1.34469338025434	0.273770217178428	-1.91532092762142	-0.842572948295414
-1.31377920952291	-1.3023703818632	0.267728785164535	-1.86349202212007	-0.816341039806782
-1.22723115608785	-1.21805168550468	0.260343559201976	-1.76096208647432	-0.741610018219926
-1.06054396351422	-1.05285310067541	0.252187631728723	-1.57053555028093	-0.579568418337718
-1.22080056816733	-1.21057684698413	0.257950851615305	-1.74883756775244	-0.737434082931777
-1.30578852491818	-1.29539294777066	0.262765160645768	-1.84009645224428	-0.815018955137129
-1.3456168505886	-1.34004372063735	0.263971866386275	-1.88104174110065	-0.84902317722635
-1.36850645221764	-1.36073686759168	0.268320656736334	-1.91534764504497	-0.869245407403481
-1.37987091041001	-1.375685136491	0.267538834406176	-1.91349369556482	-0.873616848082457
